"","state","cod","cod_format","cod_type","date","obs","population","pred","lwr","upr","excess","obs_rate","pred_rate","lwr_rate","upr_rate","excess_rate","model"
"89","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-09-27,667,19657321,675.337283623391,624,727,-8.33728362339116,3.39313785433936,3.43555097677548,3.17438983674327,3.6983676463339,-0.0424131224361202,"model 1"
"90","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-10-04,682,19657321,676.889028972749,626,729,5.11097102725103,3.46944530233799,3.44344495861236,3.18456416314309,3.70854197273372,0.0260003437256329,"model 1"
"91","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-10-11,674,19657321,678.430580896976,627,730,-4.43058089697604,3.42874799673872,3.45128708483204,3.18965132634299,3.71362913593363,-0.0225390880933167,"model 1"
"92","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-10-18,684,19657321,679.938048017566,628,732,4.06195198243381,3.47961962873781,3.45895581609298,3.1947384895429,3.72380346233345,0.020663812644835,"model 1"
"93","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-10-25,668,19657321,681.387877221394,632,734,-13.3878772213943,3.39822501753927,3.46633133386485,3.21508714234254,3.73397778873327,-0.0681063163255782,"model 1"
"94","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-11-01,675,19657321,682.757213798888,631,733,-7.75721379888785,3.43383515993863,3.47329737251016,3.20999997914263,3.72889062553336,-0.0394622125715292,"model 1"
"95","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-11-08,657,19657321,684.024259832245,632,736,-27.0242598322452,3.34226622234027,3.47974304246365,3.21508714234254,3.74415211513308,-0.137476820123379,"model 1"
"96","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-11-15,661,19657321,685.1686240929,634,738,-24.1686240929005,3.3626148751399,3.48556461021774,3.22526146874236,3.7543264415329,-0.122949735077839,"model 1"
"97","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-11-22,653,19657321,686.171656402486,636,738,-33.1716564024856,3.32191756954063,3.49066719927138,3.23543579514218,3.7543264415329,-0.168749629730753,"model 1"
"98","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-11-29,661,19657321,687.016759321654,635,739,-26.0167593216545,3.3626148751399,3.49496637574192,3.23034863194227,3.75941360473281,-0.132351500602012,"model 1"
"99","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-12-06,658,19657321,687.689670179813,636,741,-29.6896701798125,3.34735338554018,3.49838958309636,3.23543579514218,3.76958793113263,-0.15103619755618,"model 1"
"100","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-12-13,658,19657321,688.178706858516,638,741,-30.1787068585156,3.34735338554018,3.50087739249166,3.24561012154199,3.76958793113263,-0.153524006951485,"model 1"
"101","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-12-20,661,19657321,688.474971390839,637,741,-27.4749713908386,3.3626148751399,3.50238453851793,3.24052295834209,3.76958793113263,-0.139769663378029,"model 1"
"102","New York","cancer_uc_ma","Cancer","Underlying Cause",2015-12-27,664,19657321,688.572506323825,639,741,-24.5725063238248,3.37787636473963,3.50288071463972,3.2506972847419,3.76958793113263,-0.125004349900095,"model 1"
"103","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-01-03,680,19636391,687.735357795687,637,739,-7.73535779568692,3.46295813726667,3.5023511081832,3.24397696093951,3.76342068152951,-0.0393929709165341,"model 1"
"104","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-01-10,690,19636391,687.430120491778,635,740,2.56987950822156,3.51388399222647,3.50079666111649,3.23379178994755,3.76851326702549,0.0130873311099864,"model 1"
"105","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-01-17,704,19636391,686.926916124907,636,740,17.0730838750932,3.5851801891702,3.49823404985624,3.23888437544353,3.76851326702549,0.0869461393139563,"model 1"
"106","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-01-24,697,19636391,686.232049981742,636,739,10.7679500182579,3.54953209069834,3.49469538461391,3.23888437544353,3.76342068152951,0.0548367060844221,"model 1"
"107","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-01-31,691,19636391,685.35474540584,633,737,5.64525459415995,3.51897657772245,3.49022763605512,3.22360661895559,3.75323551053755,0.0287489416673357,"model 1"
"108","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-02-07,676,19636391,684.306980555541,633,735,-8.30698055554126,3.44258779528275,3.48489180397529,3.22360661895559,3.74305033954559,-0.0423040086925406,"model 1"
"109","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-02-14,676,19636391,683.103278628864,633,735,-7.10327862886402,3.44258779528275,3.47876184900201,3.22360661895559,3.74305033954559,-0.0361740537192604,"model 1"
"110","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-02-21,676,19636391,681.760456747862,631,733.025,-5.76045674786246,3.44258779528275,3.47192341376714,3.21342144796363,3.73299248319103,-0.0293356184843868,"model 1"
"111","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-02-28,690,19636391,680.297339550564,629,733,9.70266044943583,3.51388399222647,3.46447236434925,3.20323627697167,3.73286516855363,0.0494116278772195,"model 1"
"112","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-03-06,689,19636391,678.734444156533,630,732,10.2655558434672,3.50879140673049,3.45651318593388,3.20832886246765,3.72777258305765,0.0522782207966176,"model 1"
"113","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-03-13,694,19636391,677.093643538904,627,729,16.9063564610959,3.5342543342104,3.44815726850674,3.19305110597971,3.71249482656971,0.0860970657036516,"model 1"
"114","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-03-20,681,19636391,675.397815452309,625,729,5.60218454769097,3.46805072276265,3.43952111898927,3.18286593498775,3.71249482656971,0.0285296037733765,"model 1"
"115","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-03-27,683,19636391,673.670483945826,623,726,9.32951605417441,3.47823589375461,3.43072453561261,3.17268076399579,3.69721707008177,0.0475113581420048,"model 1"
"116","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-04-03,672,19636391,671.935460158107,622,724,0.0645398418931791,3.42221745329883,3.42188877863609,3.16758817849981,3.68703189908981,0.000328674662738072,"model 1"
"117","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-04-10,681,19636391,670.216488582181,619,721,10.7835114178193,3.46805072276265,3.41313476892052,3.15231042201187,3.67175414260187,0.0549159538421258,"model 1"
"118","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-04-17,682,19636391,668.536904340515,617,720,13.4630956594852,3.47314330825863,3.40458134257214,3.1421252510199,3.66666155710589,0.0685619656864912,"model 1"
"119","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-04-24,679,19636391,666.919306271032,617,717,12.0806937289684,3.45786555177069,3.39634358610516,3.1421252510199,3.65138380061794,0.0615219656655259,"model 1"
"120","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-05-01,666,19636391,665.385249836189,615,717,0.614750163810982,3.39166194032294,3.38853127255507,3.13194008002794,3.65138380061794,0.00313066776787538,"model 1"
"121","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-05-08,663,19636391,663.954963073013,614,715,-0.954963073013118,3.376384183835,3.38124741492983,3.12684749453196,3.64119862962598,-0.00486323109482348,"model 1"
"122","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-05-15,650,19636391,662.647088040274,613,715,-12.647088040274,3.31018057238726,3.37458694950754,3.12175490903598,3.64119862962598,-0.0644063771202863,"model 1"
"123","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-05-22,647,19636391,661.478449522232,611,713,-14.4784495222317,3.29490281589932,3.36863555794052,3.11156973804402,3.63101345863402,-0.0737327420412015,"model 1"
"124","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-05-29,657,19636391,660.463852141731,610,711,-3.46385214173119,3.34582867085912,3.36346863403632,3.10647715254804,3.62082828764206,-0.0176399631772009,"model 1"
"125","New York","cancer_uc_ma","Cancer","Underlying Cause",2016-06-05,667,19636391,659.615906535548,610,710,7.38409346445178,3.39675452581892,3.35915039854089,3.10647715254804,3.61573570214608,0.0376041272780308,"model 1"
